text,label,label
Cet auteur tellement lu pour sa Grammaire impertinente propose aussi,C2,5
Il a rencontré un grand succès dans les écoles.,B1,2
Tous les collèges ne sont pas équipés de casiers .,B2,3
Avez-vous déjà essayé de redémarrer votre routeur?,B2,3
"Dès lors, comment sortir de l'impasse ?",B2,3
"Cette année, dans sa chambre, il y a une terrasse en face de la mer, une grande salle de bains, la télévision et l'air conditionné",A2,1
Il est trempé comme une soupe.,B1,2
Je ne trouve plus mon t-shirt rouge.,A1,0
"Finies les façades grises et ternes, terminée la morosité ambiante : les rues se parent de guirlandes scintillantes et les vitrines rivalisent d'imagination pour leur décoration.",B2,3
"On bâtit une vie de couple différente, plus centrée sur les amis et les activités sociales, témoigne Philippe Wattier, 53 ans, membre du directoire du Crédit foncier.",C1,4
Je marchais avec orgueil au milieu des hommes ; je promenais sur eux un regard dominateur,C2,5
"L'orange est la couleur de certains fruits, comme l'orange qui porte son nom, la clémentine ou l'abricot.",A1,0
Théo vérifie qu'il a bien fait son lit avant de s'habiller et de partir à l'école,A2,1
Vous aimez ce film ?,A1,0
On peut avoir le contrat à condition de faire vite.,B1,2
Il y a des marchands de poissons et c'est le départ de nombreux bateaux,B1,2
"Paul Boury, 52 ans, conseiller en communication doté d'un carnet d'adresses en or, est de ces quinquas heureux.",C1,4
"Si nous étions venus vous voir l'été dernier, est-ce que vous nous auriez accueillis?",B1,2
"Un enseignement fondé sur l'expérimentation et la pratique, des objectifs d'apprentissage transversaux, des actions tournées en priorité vers la formation continue des enseignants, menées en collaboration avec la communauté scientifique et professionnelle : le travail de défrichage réalisé par la fondation dans le domaine des sciences pourrait s'appliquer parfaitement à la problématique de l'enseignement de la culture informatique.",C2,5
"Cette anxiété est à l'origine de l'apparition d'un nouveau trouble, spécifique aux smartphones : la nomophobie.",B2,3
"Parfois, le matin, alors qu'elle était absorbé par quelque tâche solitaire, tout occupée à cueillir des champignons ou des framboises, ou à coudre, ou à lire un livre de philosophie qui l'ennuyait, mais il fallait se cultiver pour lui, ou à lire avec honte et intérêt le courrier du coeur ou l'horoscope d'un hebdomadaire féminin, elle s'entendait tout à coup murmurer tendrement deux mots, sans l'avoir voulu, sans avoir pensé à lui.",C2,5
"Je vous ai adressé, le B janvier dernier, une demande de congé sabbatique à compterdu le novembre prochain et pour une durée de 9 mois, conformément aux dispositions des articles L122-32-17 et suivants du Code du travail",C1,4
"Un ouvrier forestier peut doubler son salaire en braconnant un chimpanzé, et le percement des routes permet d'écouler les produits de la chasse vers les grandes villes où un marché florissant se développe.",B2,3
"Il est donc important de compenser cette perte en mangeant du sel sous peine de développer des troubles graves : contractures musculaires, malaises, convulsions, détresse respiratoire.",C1,4
Je m'appelle Lucas.,A1,0
Vous pouvez m'aider ?,A1,0
Il est interdit de fumer,A2,1
"S'il pleut, allez visiter le musée Carnavalet sur l'Histoire de Paris et finissez la journée avec une pièce de théâtre à la Comédie-Française.",A2,1
"Cette année-là, l'hiver est arrivé d'un seul coup avec ses vents, ses brouillards et ses tempêtes de neige.",B1,2
"Chaque printemps, la Quinzaine du commerce équitable est l'occasion de lancer de grandes campagnes de sensibilisation.",C1,4
Elle a ouvert la porte de la maison.,A1,0
"Jour du Seigneur pour les chrétiens ou jour de famille dans l'idéal laïque, il charrie bons et mauvais souvenirs, nostalgie des repas dominicaux ou haine de la parentèle.",C2,5
"Elle sera indignée, mais son tréfonds aimera.",C2,5
J'ai reçu un appel.,A2,1
"Depuis plusieurs années, la présidente de la Seventh Generation Fund, une association de défense des droits autochtones, se bat pour la sauvegarde des bisons du parc de Yellowstone, la seule horde sauvage existant encore aux Etats-Unis.",C1,4
"Durant l'année scolaire 2001-2002, les violences physiques à caractère sexuel ont représenté 1, 13% des actes de violence recensés par le logiciel de l'Education nationale.",C1,4
"Autant dire: une humanité sans violence, une nature sans histoire, un monde sans guerre, voué à la simple émulation par les calmes conquêtes de la puissance technique.",C2,5
Finies mes journées tranquilles,C1,4
"Lieu de rencontres, les logés y prennent conscience du caractère collectif de la condition vagabonde.",C1,4
La tribu a maintenant à manger.,A2,1
Il est injuste de comparer un roman à son adaptation cinématographique.,B2,3
"Toute la journée, nous sommes inondés d'informations de toute part : messages personnels, professionnels, publicitaires, fils d'infos en continu.",C1,4
"Cependant, les bougies de l'orchestre s'allumèrent; le lustre descendit du plafond, versant, avec le rayonnement de ses facettes, une gaieté subite dans la salle; puis les musiciens entrèrent les uns après les autres, et ce fut d'abord un long charivari de basses ronflant, de violons grinçant, de pistons trompétant, de flûtes et de flageolets qui piaulaient.",C2,5
Ainsi la trottinette électrique est maintenant interdite aux moins de 12 ans et une assurance est désormais obligatoire,B2,3
"Il inclinait légèrement sur l'oreille son chapeau à haute forme assez défraîchi, et battait le pavé de son talon.",C2,5
J'ai eu très peur,A2,1
"La feuille de route du robot était notamment de trouver des molécules organiques qui ont pu jouer un rôle dans l'apparition de la vie sur Terre, les comètes étant les objets les plus primitifs du système solaire.",B2,3
Il commence même déjà à dater.,B2,3
"Les ordinateurs peuvent être classés selon plusieurs critères tels que le domaine d'application, la taille ou l'architecture.",C1,4
"Notre garçon de sept ans, et nos jumelles de quatre ans se lèvent quand ils veulent, mais pas plus tard que dix heures",A2,1
Certains se défendront en citant la nouvelle cuisine censée jadis révolutionner nos habitudes.,B2,3
Je vais bien.,A1,0
J'ai ouvert cette école il y a une dizaine d'années pour aider les animaux.,A2,1
Malgré ces efforts la question de la pertinence de la valeur comptable des entreprises reste toujours d'actualité car il n'y a pas de norme aujourd'hui sur la valeur liée aux actifs intangibles et plus particulièrement aux connaissances,C2,5
Car les fromages ayant une appellation protégée appartiennent tous à une aire géographique et aux hommes qui l'occupent.,B2,3
"Le sort, qui semblait contrarier leur passion, ne fit que l'animer.",C1,4
Y a-t-il de la place pour moi avec vous ?,A1,0
"Ils avaient trouvé du plaisir à se donner ample carrière, j'en trouvais à les observer et à les décrire ; et ce qu'ils appelaient une perfidie me paraissait un dédommagement tout innocent et très légitime.",C2,5
Cette tranquillité ne l'effrayait pas moins que s'il eût trouvé le logis en rumeur,C2,5
Merci beaucoup.,A1,0
"Mus par un cartésianisme extrémiste, les programmes sont concentrés sur la grammaire et l'apprentissage de règles théoriques, et se fondent principalement sur la mémorisation",C2,5
"La plupart des philosophes qui se sont prononcés en faveur de la liberté humaine, en faveur de l'existence du libre arbitre, ont accordé une grande valeur à l'expérience intime, immédiate que nous aurions, selon eux, de notre liberté : ""La liberté de notre volonté, écrit Descartes (Principes de la Philosophie, I, art39), se connaît sans preuve par la seule expérience que nous en avons""",C2,5
"C'est bien là le miracle de l'écriture anglo-saxonne pour rendre parfois passionnants, subtils et addictifs des objets a priori grossiers.",C1,4
"Dans la rue, on entend ""Vive le vent"", ""Petit Papa Noël"", ""Douce Nuit"" en boucle dans les rues ou dans les magasins aux vitrines richement décorées où les gens cherchent des idées de cadeaux",B2,3
"L'espace, son espace, transplanté sur une île, l'Islande, qui s'étire jusqu'aux confins de l'exil et qui rejoint des âges sur le retour.",C1,4
"Chez nous, c'est nuageux.",B1,2
Je suis impatient de retrouver mes camarades et de connaître mon emploi du temps.,B1,2
La poitrine contient les deux poumons et le coeur,B1,2
"Un enchaînement de clichés gênants et agaçants, même quand on a beaucoup d'autodérision.",B2,3
"Nous avons décidé de travailler sur trois variables instrumentales, la première retenue étant l'individualisme.",B2,3
"Il était furieux contre le berger, qui avait révélé le secret de la grotte aux serpents.",B1,2
On pense bien sûr à This Is Us pour les temporalités parallèles qui éclairent les destins des personnages sur plusieurs décennies.,C1,4
"On a tendance à lui imputer tous les maux de nos sociétés: égoïsme, compétition, exclusion, communautarisme, voire déliquescence morale.",C1,4
Est-il exorbitant de prétendre qu'un mode de pensée qui accepte l'incertain soit devenu hors jeu ?,C2,5
Mais elle n'était jamais seule : des soirées entières se passaient sans que je pusse lui dire autre chose en particulier que quelques mots insignifiants ou interrompus.,C2,5
"Le jeudi est comme le mardi, on ne fait qu'aller à l'école.",A2,1
"J'ai deux raisons, dont chaque est suffisante seule.",B1,2
"Là, il pourra visiter la fameuse basilique Notre Dame de Fourvière et contempler la splendide vue panoramique sur la ville de Lyon depuis le belvédère",B2,3
"Dans cette profession, le renouvellement de personnel est important.",B1,2
Je regrette tout de suite après car j'ai peur qu'il associe la langue anglaise à quelque chose de désagréable.,B1,2
Où est-ce que tu travaillais avant d'être avec nous ici ?,B1,2
"Elle préfère aussi mettre un pull, des chaussettes en laine, des bottes et ses gants pour ne pas avoir froid aux doigts",B1,2
Les trafiquants d'êtres humains prétendent garder les passeports de leur victimes pour mettre ces documents en lieu sûr.,B2,3
"Aujourd'hui, on est samedi, nous rendons visite à notre grand-mère",A1,0
"Le centre commercial est l'endroit idéal pour passer un bon moment avec sa famille, ses amis ou ses collègues de travail.",A2,1
"Si nous sortons sous la pluie vêtus de la sorte, nous serons malades en un rien de temps.",B1,2
"Dans ce petit livre paru aux éditions Philippe Rey, les immortels répondent à des questions simples : Doit-on dire déroulé ou déroulement ?",C1,4
"Mais au rythme auquel les forêts tropicales se dégradent, il devient urgent de traduire sur le terrain une politique propre à pérenniser les ressources forestières.",B2,3
Tu veux du sucre dans ton café,A2,1
Comment allez-vous ?,A1,0
Devien-dront-ils les esclaves de la société postindustrielle?,C2,5
"La calcitonine est une hormone largement distribuee sur l'echelle de l'evolution, cependant aucune etude biochimique n'a ete entreprise chez les invertebres.",C2,5
"Après l'ambiance de luxe, ici c'est comme un village tranquille et traditionnel.",B1,2
Elle a dû faire beaucoup de rééducation mais elle est presque rétablie maintenant.,A2,1
"Je ne concevais rien à la douleur violente, indomptable, qui déchirait mon coeur.",C2,5
"Avec elle, il apprendra qu'il ne faut pas aboyer sans raison, monter sur les canapés ou entrer dans les chambres.",B1,2
"Il traversa alors un petit vestibule qui - tel que certaines pièces aménagées par leur propriétaire pour servir de cadre à une seule oeuvre d'art, dont elles tirent leur nom et, d'une nudité voulue, ne contiennent rien d'autre - exhibait à son entrée, comme quelque précieuse effigie de Benvenuto Cellini représentant un homme de guet, un jeune valet de pied, le corps légèrement fléchi en avant, dressant sur son hausse-col rouge une figure plus rouge encore d'où s'échappaient des torrents de feu, de timidité et de zèle, et qui, perçant les tapisseries d'Aubusson tendues devant le salon où on écoutait la musique, de son regard impétueux, vigilant, éperdu, avait l'air, avec une impassibilité militaire ou une foi surnaturelle - allégorie de l'alarme, incarnation de l'attente, commémoration du branle-bas - d'épier, ange ou vigie, d'une tour de donjon ou de cathédrale, l'apparition de l'ennemi ou l'heure du jugement.",C2,5
